2016-12-23 16:42:15.058 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-23 16:42:15.233 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-23 16:42:15.234 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-23 16:42:15.235 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-23 16:42:15.249 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		hibernate.c3p0.timeout: 500
		hibernate.c3p0.testConnectionOnCheckout: true
		hibernate.connection.autoReconnect: true
		javax.persistence.jdbc.user: postgres
		hibernate.c3p0.max_statements: 50
		connection.provider_class: org.hibernate.connection.C3P0ConnectionProvider
		hibernate.c3p0.max_size: 20
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.c3p0.idle_test_period: 2000
		javax.persistence.jdbc.driver: org.postgresql.Driver
		hibernate.c3p0.min_size: 5
		hibernate.show_sql: false
		hibernate.connection.release_mode: auto
		javax.persistence.jdbc.password: 123456
		current_session_context_class: thread]
2016-12-23 16:42:15.262 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-23 16:42:15.267 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-23 16:42:15.283 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-23 16:42:15.284 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-23 16:42:15.401 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-23 16:42:15.402 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-23 16:42:15.431 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-23 16:42:15.469 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-23 16:42:15.495 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-23 16:42:24.286 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#22]
2016-12-23 16:42:24.286 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 18
2016-12-23 16:42:24.286 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#23]
2016-12-23 16:42:24.287 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 19
2016-12-23 16:42:24.287 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#24]
2016-12-23 16:42:24.287 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 20
2016-12-23 16:42:24.287 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#25]
2016-12-23 16:42:24.287 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 21
2016-12-23 16:42:24.287 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#26]
2016-12-23 16:42:24.288 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 22
2016-12-23 16:42:24.288 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#27]
2016-12-23 16:42:24.289 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 23
2016-12-23 16:42:24.289 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#28]
2016-12-23 16:42:24.289 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 24
2016-12-23 16:42:24.289 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#29]
2016-12-23 16:42:24.289 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 25
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#31]
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 26
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#32]
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 27
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#33]
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 28
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#34]
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 29
2016-12-23 16:42:24.290 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#35]
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 30
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#36]
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 31
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#37]
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 32
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#38]
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 33
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#39]
2016-12-23 16:42:24.291 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 34
2016-12-23 16:42:24.292 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#40]
2016-12-23 16:42:24.292 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 35
2016-12-23 16:42:24.292 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#42]
2016-12-23 16:42:24.292 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 36
2016-12-23 16:42:24.292 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#43]
2016-12-23 16:42:24.292 [Thread-9] DEBUG org.hibernate.loader.Loader - Result set row: 0
2016-12-23 16:42:24.292 [Thread-9] DEBUG org.hibernate.loader.Loader - Result row: 
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 37
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#45]
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 38
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#47]
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 39
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#48]
2016-12-23 16:42:24.293 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 40
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#53]
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 41
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#54]
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 42
2016-12-23 16:42:24.294 [Thread-9] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#55]
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 43
2016-12-23 16:42:24.294 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#57]
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 44
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#58]
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 45
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#59]
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 46
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#60]
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 47
2016-12-23 16:42:24.295 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#64]
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 48
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#66]
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 49
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#68]
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 50
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#70]
2016-12-23 16:42:24.296 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 51
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#71]
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 52
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#72]
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 53
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#73]
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 54
2016-12-23 16:42:24.297 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#75]
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 55
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#77]
2016-12-23 16:42:24.298 [Thread-9] DEBUG org.hibernate.query.criteria.internal.CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from TblBasPrecios as generatedAlias0 where 1=1
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 56
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#78]
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 57
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#79]
2016-12-23 16:42:24.298 [Thread-9] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from com.chortitzer.pcbjfx.domain.TblBasPrecios as generatedAlias0 where 1=1
2016-12-23 16:42:24.298 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 58
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#81]
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 59
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#82]
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 60
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#83]
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 61
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#85]
2016-12-23 16:42:24.299 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 62
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#87]
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 63
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#88]
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 64
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#89]
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 65
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#91]
2016-12-23 16:42:24.300 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 66
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#92]
2016-12-23 16:42:24.301 [Thread-9] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  \-[IDENT] Node: 'chortitzer'
    |  |     |  |  |  \-[IDENT] Node: 'pcbjfx'
    |  |     |  |  \-[IDENT] Node: 'domain'
    |  |     |  \-[IDENT] Node: 'TblBasPrecios'
    |  |     \-[ALIAS] Node: 'generatedAlias0'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'generatedAlias0'
    \-[WHERE] Node: 'where'
       \-[EQ] Node: '='
          +-[NUM_INT] Node: '1'
          \-[NUM_INT] Node: '1'

2016-12-23 16:42:24.301 [Thread-9] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 67
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#93]
2016-12-23 16:42:24.301 [Thread-9] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 68
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#94]
2016-12-23 16:42:24.301 [Thread-9] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : com.chortitzer.pcbjfx.domain.TblBasPrecios (generatedAlias0) -> tblbasprec0_
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 69
2016-12-23 16:42:24.301 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#98]
2016-12-23 16:42:24.302 [Thread-9] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : generatedAlias0 -> tblbasprec0_.fechahora_vigencia
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 70
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#99]
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 71
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#101]
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 72
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#102]
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 73
2016-12-23 16:42:24.302 [Thread-9] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2016-12-23 16:42:24.302 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#104]
2016-12-23 16:42:24.302 [Thread-9] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} tblbasprec0_.fechahora_vigencia ) ( FromClause{level=1} tbl_bas_precios tblbasprec0_ ) ( where ( = 1 1 ) ) )
2016-12-23 16:42:24.305 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 74
2016-12-23 16:42:24.305 [Thread-9] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [tbl_bas_precios tblbasprec0_]
2016-12-23 16:42:24.305 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#105]
2016-12-23 16:42:24.305 [Thread-9] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2016-12-23 16:42:24.305 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 75
2016-12-23 16:42:24.305 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#106]
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 76
2016-12-23 16:42:24.306 [Thread-9] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (tbl_bas_precios)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'tblbasprec0_.fechahora_vigencia as fechahor1_1_' {alias=generatedAlias0, className=com.chortitzer.pcbjfx.domain.TblBasPrecios, tableAlias=tblbasprec0_}
    |  \-[SQL_TOKEN] SqlFragment: 'tblbasprec0_.id_producto as id_produ3_1_, tblbasprec0_.valor_gs_por_kg as valor_gs2_1_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[tblbasprec0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'tbl_bas_precios tblbasprec0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=tbl_bas_precios,tableAlias=tblbasprec0_,origin=null,columns={,className=com.chortitzer.pcbjfx.domain.TblBasPrecios}}
    \-[WHERE] SqlNode: 'where'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[NUM_INT] LiteralNode: '1'
          \-[NUM_INT] LiteralNode: '1'

2016-12-23 16:42:24.306 [Thread-9] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#107]
2016-12-23 16:42:24.306 [Thread-9] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - HQL: select generatedAlias0 from com.chortitzer.pcbjfx.domain.TblBasPrecios as generatedAlias0 where 1=1
2016-12-23 16:42:24.306 [Thread-9] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - SQL: select tblbasprec0_.fechahora_vigencia as fechahor1_1_, tblbasprec0_.id_producto as id_produ3_1_, tblbasprec0_.valor_gs_por_kg as valor_gs2_1_ from tbl_bas_precios tblbasprec0_ where 1=1
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 77
2016-12-23 16:42:24.306 [Thread-9] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#108]
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 78
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#110]
2016-12-23 16:42:24.306 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 79
2016-12-23 16:42:24.307 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#111]
2016-12-23 16:42:24.307 [Thread-9] DEBUG org.hibernate.SQL - select tblbasprec0_.fechahora_vigencia as fechahor1_1_, tblbasprec0_.id_producto as id_produ3_1_, tblbasprec0_.valor_gs_por_kg as valor_gs2_1_ from tbl_bas_precios tblbasprec0_ where 1=1 limit ?
2016-12-23 16:42:24.307 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 80
2016-12-23 16:42:24.308 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#67]
2016-12-23 16:42:24.308 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 81
2016-12-23 16:42:24.308 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#14]
2016-12-23 16:42:24.308 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 82
2016-12-23 16:42:24.309 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#63]
2016-12-23 16:42:24.309 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 83
2016-12-23 16:42:24.309 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result row: EntityKey[com.chortitzer.pcbjfx.domain.Tblempresa#95]
2016-12-23 16:42:24.309 [JavaFX Application Thread] DEBUG org.hibernate.loader.Loader - Result set row: 84
